order_id,customer_id,store_id,staff_id,item_id,product_id,product_name,brand_id,category_id,model_year,quantity,list_price,EGP,list_price_egp,discount,order_status,order_date,required_date,shipped_date,late_delivery,latency_days,weekend
947,278,1,3,3,44,Haro SR 1.1 - 2017,2,6,2017,1,539.99,47.9492,25892.088508,0.07,4,2017-06-15,2017-06-18,2017-06-17,False,0 days,False
1009,1064,3,8,2,44,Haro SR 1.1 - 2017,2,6,2017,1,539.99,47.9492,25892.088508,0.07,4,2017-07-16,2017-07-19,2017-07-19,False,0 days,False
1128,936,2,6,1,44,Haro SR 1.1 - 2017,2,6,2017,1,539.99,47.9492,25892.088508,0.05,4,2017-09-15,2017-09-17,2017-09-16,False,0 days,False
1139,1006,1,2,2,44,Haro SR 1.1 - 2017,2,6,2017,2,539.99,47.9492,25892.088508,0.1,4,2017-09-21,2017-09-22,2017-09-23,True,1 days,False
1164,1067,2,6,4,44,Haro SR 1.1 - 2017,2,6,2017,2,539.99,47.9492,25892.088508,0.05,4,2017-10-01,2017-10-02,2017-10-03,True,1 days,False
1227,702,2,6,2,44,Haro SR 1.1 - 2017,2,6,2017,1,539.99,47.9492,25892.088508,0.07,4,2017-11-04,2017-11-07,2017-11-06,False,0 days,True
1243,346,2,6,1,44,Haro SR 1.1 - 2017,2,6,2017,1,539.99,47.9492,25892.088508,0.07,4,2017-11-11,2017-11-13,2017-11-14,True,1 days,False
1256,458,2,6,1,44,Haro SR 1.1 - 2017,2,6,2017,2,539.99,47.9492,25892.088508,0.2,4,2017-11-19,2017-11-20,2017-11-22,True,2 days,False
1294,947,1,2,2,44,Haro SR 1.1 - 2017,2,6,2017,1,539.99,47.9492,25892.088508,0.05,4,2017-12-11,2017-12-13,2017-12-14,True,1 days,False
712,173,3,9,3,35,Sun Bicycles Spider 3i - 2017,7,6,2017,1,832.99,47.9492,39941.204108,0.2,4,2017-02-13,2017-02-14,2017-02-16,True,2 days,False
748,1072,3,8,4,35,Sun Bicycles Spider 3i - 2017,7,6,2017,2,832.99,47.9492,39941.204108,0.2,4,2017-03-03,2017-03-05,2017-03-04,False,0 days,False
776,490,2,6,4,35,Sun Bicycles Spider 3i - 2017,7,6,2017,1,832.99,47.9492,39941.204108,0.1,4,2017-03-13,2017-03-15,2017-03-16,True,1 days,False
891,384,2,6,3,35,Sun Bicycles Spider 3i - 2017,7,6,2017,2,832.99,47.9492,39941.204108,0.1,4,2017-05-15,2017-05-18,2017-05-16,False,0 days,False
934,93,2,7,1,35,Sun Bicycles Spider 3i - 2017,7,6,2017,2,832.99,47.9492,39941.204108,0.05,4,2017-06-09,2017-06-10,2017-06-12,True,2 days,True
942,537,2,6,3,35,Sun Bicycles Spider 3i - 2017,7,6,2017,2,832.99,47.9492,39941.204108,0.07,4,2017-06-13,2017-06-16,2017-06-15,False,0 days,False
981,687,3,8,1,35,Sun Bicycles Spider 3i - 2017,7,6,2017,1,832.99,47.9492,39941.204108,0.1,4,2017-06-26,2017-06-29,2017-06-28,False,0 days,False
988,436,2,6,1,35,Sun Bicycles Spider 3i - 2017,7,6,2017,1,832.99,47.9492,39941.204108,0.2,4,2017-07-02,2017-07-04,2017-07-05,True,1 days,False
1028,1273,2,7,4,35,Sun Bicycles Spider 3i - 2017,7,6,2017,2,832.99,47.9492,39941.204108,0.1,4,2017-07-27,2017-07-28,2017-07-30,True,2 days,True
1097,1311,2,6,5,35,Sun Bicycles Spider 3i - 2017,7,6,2017,2,832.99,47.9492,39941.204108,0.05,4,2017-08-27,2017-08-30,2017-08-28,False,0 days,True
1105,747,3,8,3,35,Sun Bicycles Spider 3i - 2017,7,6,2017,2,832.99,47.9492,39941.204108,0.07,4,2017-09-01,2017-09-04,2017-09-03,False,0 days,True
1155,865,2,7,3,35,Sun Bicycles Spider 3i - 2017,7,6,2017,1,832.99,47.9492,39941.204108,0.07,4,2017-09-30,2017-10-01,2017-10-01,False,0 days,True
1182,1422,2,7,1,35,Sun Bicycles Spider 3i - 2017,7,6,2017,1,832.99,47.9492,39941.204108,0.1,4,2017-10-13,2017-10-14,2017-10-16,True,2 days,True
1454,395,2,6,2,35,Sun Bicycles Spider 3i - 2017,7,6,2017,2,832.99,47.9492,39941.204108,0.1,4,2018-03-20,2018-03-21,2018-03-22,True,1 days,False
713,207,3,8,1,93,Haro Shredder 20 Girls - 2017,2,1,2017,2,209.99,47.9492,10068.852508,0.2,4,2017-02-13,2017-02-14,2017-02-15,True,1 days,False
713,207,3,8,1,93,Haro Shredder 20 Girls - 2017,2,1,2017,2,209.99,47.9492,10068.852508,0.2,4,2017-02-13,2017-02-14,2017-02-15,True,1 days,False
716,672,2,6,2,93,Haro Shredder 20 Girls - 2017,2,1,2017,2,209.99,47.9492,10068.852508,0.07,4,2017-02-15,2017-02-17,2017-02-18,True,1 days,False
716,672,2,6,2,93,Haro Shredder 20 Girls - 2017,2,1,2017,2,209.99,47.9492,10068.852508,0.07,4,2017-02-15,2017-02-17,2017-02-18,True,1 days,False
717,1312,2,6,2,93,Haro Shredder 20 Girls - 2017,2,1,2017,1,209.99,47.9492,10068.852508,0.2,4,2017-02-15,2017-02-18,2017-02-17,False,0 days,False
717,1312,2,6,2,93,Haro Shredder 20 Girls - 2017,2,1,2017,1,209.99,47.9492,10068.852508,0.2,4,2017-02-15,2017-02-18,2017-02-17,False,0 days,False
759,284,2,7,1,93,Haro Shredder 20 Girls - 2017,2,1,2017,2,209.99,47.9492,10068.852508,0.05,4,2017-03-07,2017-03-09,2017-03-08,False,0 days,False
759,284,2,7,1,93,Haro Shredder 20 Girls - 2017,2,1,2017,2,209.99,47.9492,10068.852508,0.05,4,2017-03-07,2017-03-09,2017-03-08,False,0 days,False
789,772,2,6,2,93,Haro Shredder 20 Girls - 2017,2,1,2017,2,209.99,47.9492,10068.852508,0.07,4,2017-03-19,2017-03-20,2017-03-20,False,0 days,True
789,772,2,6,2,93,Haro Shredder 20 Girls - 2017,2,1,2017,2,209.99,47.9492,10068.852508,0.07,4,2017-03-19,2017-03-20,2017-03-20,False,0 days,True
806,234,2,7,1,93,Haro Shredder 20 Girls - 2017,2,1,2017,2,209.99,47.9492,10068.852508,0.1,4,2017-03-30,2017-03-31,2017-03-31,False,0 days,False
806,234,2,7,1,93,Haro Shredder 20 Girls - 2017,2,1,2017,2,209.99,47.9492,10068.852508,0.1,4,2017-03-30,2017-03-31,2017-03-31,False,0 days,False
848,597,2,7,1,93,Haro Shredder 20 Girls - 2017,2,1,2017,1,209.99,47.9492,10068.852508,0.07,4,2017-04-18,2017-04-20,2017-04-20,False,0 days,False
848,597,2,7,1,93,Haro Shredder 20 Girls - 2017,2,1,2017,1,209.99,47.9492,10068.852508,0.07,4,2017-04-18,2017-04-20,2017-04-20,False,0 days,False
851,1139,2,6,2,93,Haro Shredder 20 Girls - 2017,2,1,2017,1,209.99,47.9492,10068.852508,0.05,4,2017-04-20,2017-04-21,2017-04-22,True,1 days,False
851,1139,2,6,2,93,Haro Shredder 20 Girls - 2017,2,1,2017,1,209.99,47.9492,10068.852508,0.05,4,2017-04-20,2017-04-21,2017-04-22,True,1 days,False
855,775,2,6,2,93,Haro Shredder 20 Girls - 2017,2,1,2017,2,209.99,47.9492,10068.852508,0.2,4,2017-04-22,2017-04-23,2017-04-25,True,2 days,False
855,775,2,6,2,93,Haro Shredder 20 Girls - 2017,2,1,2017,2,209.99,47.9492,10068.852508,0.2,4,2017-04-22,2017-04-23,2017-04-25,True,2 days,False
863,446,2,7,1,93,Haro Shredder 20 Girls - 2017,2,1,2017,2,209.99,47.9492,10068.852508,0.1,4,2017-04-28,2017-04-30,2017-05-01,True,1 days,True
863,446,2,7,1,93,Haro Shredder 20 Girls - 2017,2,1,2017,2,209.99,47.9492,10068.852508,0.1,4,2017-04-28,2017-04-30,2017-05-01,True,1 days,True
1019,408,2,7,4,93,Haro Shredder 20 Girls - 2017,2,1,2017,2,209.99,47.9492,10068.852508,0.2,4,2017-07-22,2017-07-23,2017-07-24,True,1 days,True
1019,408,2,7,4,93,Haro Shredder 20 Girls - 2017,2,1,2017,2,209.99,47.9492,10068.852508,0.2,4,2017-07-22,2017-07-23,2017-07-24,True,1 days,True
1069,493,2,6,2,93,Haro Shredder 20 Girls - 2017,2,1,2017,1,209.99,47.9492,10068.852508,0.1,4,2017-08-17,2017-08-19,2017-08-18,False,0 days,False
1069,493,2,6,2,93,Haro Shredder 20 Girls - 2017,2,1,2017,1,209.99,47.9492,10068.852508,0.1,4,2017-08-17,2017-08-19,2017-08-18,False,0 days,False
1119,749,1,2,1,93,Haro Shredder 20 Girls - 2017,2,1,2017,2,209.99,47.9492,10068.852508,0.1,4,2017-09-10,2017-09-12,2017-09-13,True,1 days,False
1119,749,1,2,1,93,Haro Shredder 20 Girls - 2017,2,1,2017,2,209.99,47.9492,10068.852508,0.1,4,2017-09-10,2017-09-12,2017-09-13,True,1 days,False
1120,1269,2,7,4,93,Haro Shredder 20 Girls - 2017,2,1,2017,1,209.99,47.9492,10068.852508,0.07,4,2017-09-10,2017-09-12,2017-09-13,True,1 days,False
1120,1269,2,7,4,93,Haro Shredder 20 Girls - 2017,2,1,2017,1,209.99,47.9492,10068.852508,0.07,4,2017-09-10,2017-09-12,2017-09-13,True,1 days,False
1138,254,1,2,3,93,Haro Shredder 20 Girls - 2017,2,1,2017,1,209.99,47.9492,10068.852508,0.1,4,2017-09-21,2017-09-23,2017-09-22,False,0 days,False
1138,254,1,2,3,93,Haro Shredder 20 Girls - 2017,2,1,2017,1,209.99,47.9492,10068.852508,0.1,4,2017-09-21,2017-09-23,2017-09-22,False,0 days,False
1179,1150,3,9,1,93,Haro Shredder 20 Girls - 2017,2,1,2017,2,209.99,47.9492,10068.852508,0.05,4,2017-10-12,2017-10-15,2017-10-15,False,0 days,True
1179,1150,3,9,1,93,Haro Shredder 20 Girls - 2017,2,1,2017,2,209.99,47.9492,10068.852508,0.05,4,2017-10-12,2017-10-15,2017-10-15,False,0 days,True
1277,227,2,6,2,93,Haro Shredder 20 Girls - 2017,2,1,2017,2,209.99,47.9492,10068.852508,0.05,4,2017-12-01,2017-12-04,2017-12-02,False,0 days,False
1277,227,2,6,2,93,Haro Shredder 20 Girls - 2017,2,1,2017,2,209.99,47.9492,10068.852508,0.05,4,2017-12-01,2017-12-04,2017-12-02,False,0 days,False
1285,262,2,7,2,93,Haro Shredder 20 Girls - 2017,2,1,2017,1,209.99,47.9492,10068.852508,0.1,4,2017-12-04,2017-12-07,2017-12-07,False,0 days,False
1285,262,2,7,2,93,Haro Shredder 20 Girls - 2017,2,1,2017,1,209.99,47.9492,10068.852508,0.1,4,2017-12-04,2017-12-07,2017-12-07,False,0 days,False
1320,244,1,3,2,93,Haro Shredder 20 Girls - 2017,2,1,2017,1,209.99,47.9492,10068.852508,0.05,4,2017-12-28,2017-12-30,2017-12-29,False,0 days,False
1320,244,1,3,2,93,Haro Shredder 20 Girls - 2017,2,1,2017,1,209.99,47.9492,10068.852508,0.05,4,2017-12-28,2017-12-30,2017-12-29,False,0 days,False
1332,256,2,7,2,93,Haro Shredder 20 Girls - 2017,2,1,2017,2,209.99,47.9492,10068.852508,0.05,4,2018-01-06,2018-01-07,2018-01-09,True,2 days,False
1332,256,2,7,2,93,Haro Shredder 20 Girls - 2017,2,1,2017,2,209.99,47.9492,10068.852508,0.05,4,2018-01-06,2018-01-07,2018-01-09,True,2 days,False
1403,452,2,7,1,93,Haro Shredder 20 Girls - 2017,2,1,2017,2,209.99,47.9492,10068.852508,0.1,4,2018-02-21,2018-02-22,2018-02-22,False,0 days,False
1403,452,2,7,1,93,Haro Shredder 20 Girls - 2017,2,1,2017,2,209.99,47.9492,10068.852508,0.1,4,2018-02-21,2018-02-22,2018-02-22,False,0 days,False
1425,126,2,6,3,93,Haro Shredder 20 Girls - 2017,2,1,2017,1,209.99,47.9492,10068.852508,0.07,4,2018-03-07,2018-03-09,2018-03-09,False,0 days,False
1425,126,2,6,3,93,Haro Shredder 20 Girls - 2017,2,1,2017,1,209.99,47.9492,10068.852508,0.07,4,2018-03-07,2018-03-09,2018-03-09,False,0 days,False
714,805,2,7,1,92,Haro Shredder 20 - 2017,2,1,2017,2,209.99,47.9492,10068.852508,0.2,4,2017-02-14,2017-02-17,2017-02-15,False,0 days,False
714,805,2,7,1,92,Haro Shredder 20 - 2017,2,1,2017,2,209.99,47.9492,10068.852508,0.2,4,2017-02-14,2017-02-17,2017-02-15,False,0 days,False
718,38,2,7,1,92,Haro Shredder 20 - 2017,2,1,2017,2,209.99,47.9492,10068.852508,0.07,4,2017-02-16,2017-02-17,2017-02-17,False,0 days,False
718,38,2,7,1,92,Haro Shredder 20 - 2017,2,1,2017,2,209.99,47.9492,10068.852508,0.07,4,2017-02-16,2017-02-17,2017-02-17,False,0 days,False
773,1385,2,6,1,92,Haro Shredder 20 - 2017,2,1,2017,1,209.99,47.9492,10068.852508,0.1,4,2017-03-11,2017-03-12,2017-03-12,False,0 days,True
773,1385,2,6,1,92,Haro Shredder 20 - 2017,2,1,2017,1,209.99,47.9492,10068.852508,0.1,4,2017-03-11,2017-03-12,2017-03-12,False,0 days,True
783,1343,1,2,1,92,Haro Shredder 20 - 2017,2,1,2017,1,209.99,47.9492,10068.852508,0.2,4,2017-03-16,2017-03-19,2017-03-17,False,0 days,False
783,1343,1,2,1,92,Haro Shredder 20 - 2017,2,1,2017,1,209.99,47.9492,10068.852508,0.2,4,2017-03-16,2017-03-19,2017-03-17,False,0 days,False
809,1222,2,7,3,92,Haro Shredder 20 - 2017,2,1,2017,2,209.99,47.9492,10068.852508,0.1,4,2017-03-31,2017-04-03,2017-04-03,False,0 days,True
809,1222,2,7,3,92,Haro Shredder 20 - 2017,2,1,2017,2,209.99,47.9492,10068.852508,0.1,4,2017-03-31,2017-04-03,2017-04-03,False,0 days,True
824,993,1,2,1,92,Haro Shredder 20 - 2017,2,1,2017,2,209.99,47.9492,10068.852508,0.1,4,2017-04-07,2017-04-09,2017-04-10,True,1 days,True
824,993,1,2,1,92,Haro Shredder 20 - 2017,2,1,2017,2,209.99,47.9492,10068.852508,0.1,4,2017-04-07,2017-04-09,2017-04-10,True,1 days,True
902,1278,2,6,2,92,Haro Shredder 20 - 2017,2,1,2017,1,209.99,47.9492,10068.852508,0.07,4,2017-05-21,2017-05-24,2017-05-22,False,0 days,True
902,1278,2,6,2,92,Haro Shredder 20 - 2017,2,1,2017,1,209.99,47.9492,10068.852508,0.07,4,2017-05-21,2017-05-24,2017-05-22,False,0 days,True
904,1020,1,2,3,92,Haro Shredder 20 - 2017,2,1,2017,2,209.99,47.9492,10068.852508,0.2,4,2017-05-23,2017-05-26,2017-05-24,False,0 days,False
904,1020,1,2,3,92,Haro Shredder 20 - 2017,2,1,2017,2,209.99,47.9492,10068.852508,0.2,4,2017-05-23,2017-05-26,2017-05-24,False,0 days,False
916,718,2,6,1,92,Haro Shredder 20 - 2017,2,1,2017,1,209.99,47.9492,10068.852508,0.2,4,2017-05-28,2017-05-29,2017-05-29,False,0 days,True
916,718,2,6,1,92,Haro Shredder 20 - 2017,2,1,2017,1,209.99,47.9492,10068.852508,0.2,4,2017-05-28,2017-05-29,2017-05-29,False,0 days,True
948,618,2,6,4,92,Haro Shredder 20 - 2017,2,1,2017,2,209.99,47.9492,10068.852508,0.2,4,2017-06-15,2017-06-17,2017-06-17,False,0 days,False
948,618,2,6,4,92,Haro Shredder 20 - 2017,2,1,2017,2,209.99,47.9492,10068.852508,0.2,4,2017-06-15,2017-06-17,2017-06-17,False,0 days,False
1037,1229,2,6,4,92,Haro Shredder 20 - 2017,2,1,2017,1,209.99,47.9492,10068.852508,0.07,4,2017-07-31,2017-08-02,2017-08-03,True,1 days,False
1037,1229,2,6,4,92,Haro Shredder 20 - 2017,2,1,2017,1,209.99,47.9492,10068.852508,0.07,4,2017-07-31,2017-08-02,2017-08-03,True,1 days,False
1120,1269,2,7,1,92,Haro Shredder 20 - 2017,2,1,2017,2,209.99,47.9492,10068.852508,0.07,4,2017-09-10,2017-09-12,2017-09-13,True,1 days,False
1120,1269,2,7,1,92,Haro Shredder 20 - 2017,2,1,2017,2,209.99,47.9492,10068.852508,0.07,4,2017-09-10,2017-09-12,2017-09-13,True,1 days,False
1171,826,2,6,2,92,Haro Shredder 20 - 2017,2,1,2017,2,209.99,47.9492,10068.852508,0.07,4,2017-10-05,2017-10-06,2017-10-08,True,2 days,True
1171,826,2,6,2,92,Haro Shredder 20 - 2017,2,1,2017,2,209.99,47.9492,10068.852508,0.07,4,2017-10-05,2017-10-06,2017-10-08,True,2 days,True
1205,1091,1,2,5,92,Haro Shredder 20 - 2017,2,1,2017,1,209.99,47.9492,10068.852508,0.1,4,2017-10-26,2017-10-28,2017-10-28,False,0 days,False
1205,1091,1,2,5,92,Haro Shredder 20 - 2017,2,1,2017,1,209.99,47.9492,10068.852508,0.1,4,2017-10-26,2017-10-28,2017-10-28,False,0 days,False
1228,1041,2,6,1,92,Haro Shredder 20 - 2017,2,1,2017,1,209.99,47.9492,10068.852508,0.2,4,2017-11-04,2017-11-06,2017-11-06,False,0 days,True
1228,1041,2,6,1,92,Haro Shredder 20 - 2017,2,1,2017,1,209.99,47.9492,10068.852508,0.2,4,2017-11-04,2017-11-06,2017-11-06,False,0 days,True
1248,1367,1,3,3,92,Haro Shredder 20 - 2017,2,1,2017,1,209.99,47.9492,10068.852508,0.1,4,2017-11-16,2017-11-17,2017-11-18,True,1 days,False
1248,1367,1,3,3,92,Haro Shredder 20 - 2017,2,1,2017,1,209.99,47.9492,10068.852508,0.1,4,2017-11-16,2017-11-17,2017-11-18,True,1 days,False
1290,967,2,6,3,92,Haro Shredder 20 - 2017,2,1,2017,2,209.99,47.9492,10068.852508,0.1,4,2017-12-08,2017-12-10,2017-12-10,False,0 days,True
1290,967,2,6,3,92,Haro Shredder 20 - 2017,2,1,2017,2,209.99,47.9492,10068.852508,0.1,4,2017-12-08,2017-12-10,2017-12-10,False,0 days,True
1318,75,2,6,4,92,Haro Shredder 20 - 2017,2,1,2017,1,209.99,47.9492,10068.852508,0.07,4,2017-12-27,2017-12-30,2017-12-29,False,0 days,False
1318,75,2,6,4,92,Haro Shredder 20 - 2017,2,1,2017,1,209.99,47.9492,10068.852508,0.07,4,2017-12-27,2017-12-30,2017-12-29,False,0 days,False
1340,1066,1,3,2,92,Haro Shredder 20 - 2017,2,1,2017,2,209.99,47.9492,10068.852508,0.2,4,2018-01-12,2018-01-13,2018-01-13,False,0 days,False
1340,1066,1,3,2,92,Haro Shredder 20 - 2017,2,1,2017,2,209.99,47.9492,10068.852508,0.2,4,2018-01-12,2018-01-13,2018-01-13,False,0 days,False
1393,547,2,7,1,92,Haro Shredder 20 - 2017,2,1,2017,1,209.99,47.9492,10068.852508,0.07,4,2018-02-14,2018-02-15,2018-02-15,False,0 days,False
1393,547,2,7,1,92,Haro Shredder 20 - 2017,2,1,2017,1,209.99,47.9492,10068.852508,0.07,4,2018-02-14,2018-02-15,2018-02-15,False,0 days,False
1416,566,3,8,3,92,Haro Shredder 20 - 2017,2,1,2017,2,209.99,47.9492,10068.852508,0.05,4,2018-03-03,2018-03-04,2018-03-06,True,2 days,False
1416,566,3,8,3,92,Haro Shredder 20 - 2017,2,1,2017,2,209.99,47.9492,10068.852508,0.05,4,2018-03-03,2018-03-04,2018-03-06,True,2 days,False
716,672,2,6,1,111,Sun Bicycles Drifter 7 - Women's - 2017,7,2,2017,2,470.99,47.9492,22583.593708,0.1,4,2017-02-15,2017-02-17,2017-02-18,True,1 days,False
720,382,2,6,1,111,Sun Bicycles Drifter 7 - Women's - 2017,7,2,2017,1,470.99,47.9492,22583.593708,0.07,4,2017-02-16,2017-02-19,2017-02-19,False,0 days,True
766,141,2,6,1,111,Sun Bicycles Drifter 7 - Women's - 2017,7,2,2017,1,470.99,47.9492,22583.593708,0.2,4,2017-03-09,2017-03-11,2017-03-12,True,1 days,True
803,1105,3,8,1,111,Sun Bicycles Drifter 7 - Women's - 2017,7,2,2017,1,470.99,47.9492,22583.593708,0.07,4,2017-03-28,2017-03-31,2017-03-30,False,0 days,False
875,386,1,3,4,111,Sun Bicycles Drifter 7 - Women's - 2017,7,2,2017,1,470.99,47.9492,22583.593708,0.2,4,2017-05-05,2017-05-06,2017-05-08,True,2 days,True
957,722,3,9,5,111,Sun Bicycles Drifter 7 - Women's - 2017,7,2,2017,1,470.99,47.9492,22583.593708,0.05,4,2017-06-17,2017-06-20,2017-06-20,False,0 days,False
984,1287,2,7,4,111,Sun Bicycles Drifter 7 - Women's - 2017,7,2,2017,1,470.99,47.9492,22583.593708,0.2,4,2017-06-27,2017-06-28,2017-06-29,True,1 days,False
1000,645,2,7,2,111,Sun Bicycles Drifter 7 - Women's - 2017,7,2,2017,1,470.99,47.9492,22583.593708,0.1,4,2017-07-12,2017-07-14,2017-07-15,True,1 days,False
1001,354,2,6,4,111,Sun Bicycles Drifter 7 - Women's - 2017,7,2,2017,1,470.99,47.9492,22583.593708,0.07,4,2017-07-13,2017-07-16,2017-07-15,False,0 days,False
1028,1273,2,7,1,111,Sun Bicycles Drifter 7 - Women's - 2017,7,2,2017,2,470.99,47.9492,22583.593708,0.1,4,2017-07-27,2017-07-28,2017-07-30,True,2 days,True
1062,1210,2,6,2,111,Sun Bicycles Drifter 7 - Women's - 2017,7,2,2017,2,470.99,47.9492,22583.593708,0.2,4,2017-08-15,2017-08-17,2017-08-18,True,1 days,False
1075,1003,1,3,2,111,Sun Bicycles Drifter 7 - Women's - 2017,7,2,2017,2,470.99,47.9492,22583.593708,0.05,4,2017-08-19,2017-08-21,2017-08-22,True,1 days,False
1156,869,2,7,1,111,Sun Bicycles Drifter 7 - Women's - 2017,7,2,2017,2,470.99,47.9492,22583.593708,0.05,4,2017-09-30,2017-10-03,2017-10-03,False,0 days,False
1269,1236,2,6,3,111,Sun Bicycles Drifter 7 - Women's - 2017,7,2,2017,1,470.99,47.9492,22583.593708,0.1,4,2017-11-26,2017-11-29,2017-11-29,False,0 days,False
1282,320,2,6,1,111,Sun Bicycles Drifter 7 - Women's - 2017,7,2,2017,1,470.99,47.9492,22583.593708,0.05,4,2017-12-03,2017-12-05,2017-12-05,False,0 days,False
1318,75,2,6,3,111,Sun Bicycles Drifter 7 - Women's - 2017,7,2,2017,1,470.99,47.9492,22583.593708,0.2,4,2017-12-27,2017-12-30,2017-12-29,False,0 days,False
1457,1411,2,6,2,111,Sun Bicycles Drifter 7 - Women's - 2017,7,2,2017,1,470.99,47.9492,22583.593708,0.2,4,2018-03-20,2018-03-23,2018-03-23,False,0 days,False
725,870,2,7,3,77,Electra Glam Punk 3i Ladies' - 2017,1,3,2017,2,799.99,47.9492,38358.880508,0.07,4,2017-02-19,2017-02-22,2017-02-22,False,0 days,False
737,694,2,6,3,77,Electra Glam Punk 3i Ladies' - 2017,1,3,2017,2,799.99,47.9492,38358.880508,0.07,4,2017-02-27,2017-03-01,2017-02-28,False,0 days,False
767,564,2,7,4,77,Electra Glam Punk 3i Ladies' - 2017,1,3,2017,2,799.99,47.9492,38358.880508,0.05,4,2017-03-09,2017-03-10,2017-03-11,True,1 days,False
806,234,2,7,3,77,Electra Glam Punk 3i Ladies' - 2017,1,3,2017,2,799.99,47.9492,38358.880508,0.1,4,2017-03-30,2017-03-31,2017-03-31,False,0 days,False
874,661,2,7,4,77,Electra Glam Punk 3i Ladies' - 2017,1,3,2017,2,799.99,47.9492,38358.880508,0.07,4,2017-05-04,2017-05-05,2017-05-06,True,1 days,False
921,628,2,6,1,77,Electra Glam Punk 3i Ladies' - 2017,1,3,2017,1,799.99,47.9492,38358.880508,0.2,4,2017-05-31,2017-06-02,2017-06-02,False,0 days,False
933,909,2,6,1,77,Electra Glam Punk 3i Ladies' - 2017,1,3,2017,1,799.99,47.9492,38358.880508,0.07,4,2017-06-07,2017-06-10,2017-06-08,False,0 days,False
967,1323,2,6,2,77,Electra Glam Punk 3i Ladies' - 2017,1,3,2017,2,799.99,47.9492,38358.880508,0.05,4,2017-06-21,2017-06-24,2017-06-24,False,0 days,False
1017,168,2,6,5,77,Electra Glam Punk 3i Ladies' - 2017,1,3,2017,2,799.99,47.9492,38358.880508,0.1,4,2017-07-20,2017-07-21,2017-07-23,True,2 days,True
1083,1372,2,6,2,77,Electra Glam Punk 3i Ladies' - 2017,1,3,2017,2,799.99,47.9492,38358.880508,0.1,4,2017-08-20,2017-08-23,2017-08-23,False,0 days,False
1148,1379,2,7,3,77,Electra Glam Punk 3i Ladies' - 2017,1,3,2017,2,799.99,47.9492,38358.880508,0.05,4,2017-09-25,2017-09-26,2017-09-27,True,1 days,False
1155,865,2,7,4,77,Electra Glam Punk 3i Ladies' - 2017,1,3,2017,2,799.99,47.9492,38358.880508,0.05,4,2017-09-30,2017-10-01,2017-10-01,False,0 days,True
1178,771,2,6,2,77,Electra Glam Punk 3i Ladies' - 2017,1,3,2017,1,799.99,47.9492,38358.880508,0.2,4,2017-10-12,2017-10-15,2017-10-13,False,0 days,False
1214,783,2,6,4,77,Electra Glam Punk 3i Ladies' - 2017,1,3,2017,2,799.99,47.9492,38358.880508,0.1,4,2017-10-28,2017-10-29,2017-10-29,False,0 days,True
1226,226,2,7,1,77,Electra Glam Punk 3i Ladies' - 2017,1,3,2017,2,799.99,47.9492,38358.880508,0.05,4,2017-11-04,2017-11-07,2017-11-06,False,0 days,True
1240,903,2,7,4,77,Electra Glam Punk 3i Ladies' - 2017,1,3,2017,2,799.99,47.9492,38358.880508,0.05,4,2017-11-10,2017-11-11,2017-11-11,False,0 days,False
1262,509,2,6,4,77,Electra Glam Punk 3i Ladies' - 2017,1,3,2017,1,799.99,47.9492,38358.880508,0.07,4,2017-11-23,2017-11-26,2017-11-26,False,0 days,True
1264,113,2,6,2,77,Electra Glam Punk 3i Ladies' - 2017,1,3,2017,2,799.99,47.9492,38358.880508,0.07,4,2017-11-24,2017-11-27,2017-11-25,False,0 days,False
1310,444,1,3,2,77,Electra Glam Punk 3i Ladies' - 2017,1,3,2017,2,799.99,47.9492,38358.880508,0.2,4,2017-12-24,2017-12-25,2017-12-26,True,1 days,False
1344,916,2,6,1,77,Electra Glam Punk 3i Ladies' - 2017,1,3,2017,2,799.99,47.9492,38358.880508,0.07,4,2018-01-13,2018-01-16,2018-01-15,False,0 days,True
1469,1135,3,8,1,77,Electra Glam Punk 3i Ladies' - 2017,1,3,2017,2,799.99,47.9492,38358.880508,0.2,4,2018-03-27,2018-03-28,2018-03-30,True,2 days,False
734,939,3,9,4,65,Sun Bicycles Lil Bolt Type-R - 2017,7,3,2017,2,346.99,47.9492,16637.892907999998,0.1,4,2017-02-26,2017-02-28,2017-03-01,True,1 days,False
758,953,3,9,4,65,Sun Bicycles Lil Bolt Type-R - 2017,7,3,2017,2,346.99,47.9492,16637.892907999998,0.07,4,2017-03-06,2017-03-08,2017-03-07,False,0 days,False
765,1152,1,2,5,65,Sun Bicycles Lil Bolt Type-R - 2017,7,3,2017,1,346.99,47.9492,16637.892907999998,0.05,4,2017-03-09,2017-03-11,2017-03-12,True,1 days,True
774,690,2,6,1,65,Sun Bicycles Lil Bolt Type-R - 2017,7,3,2017,1,346.99,47.9492,16637.892907999998,0.05,4,2017-03-12,2017-03-14,2017-03-14,False,0 days,False
800,1057,2,6,1,65,Sun Bicycles Lil Bolt Type-R - 2017,7,3,2017,2,346.99,47.9492,16637.892907999998,0.1,4,2017-03-27,2017-03-29,2017-03-28,False,0 days,False
814,629,2,7,3,65,Sun Bicycles Lil Bolt Type-R - 2017,7,3,2017,1,346.99,47.9492,16637.892907999998,0.2,4,2017-04-02,2017-04-05,2017-04-03,False,0 days,True
